134.53762249036453, 1682326617066
120.24725274725276, 1682326619060
126.47454467592009, 1682326620056
125.88099840384248, 1682326621049
124.07509157509159, 1682326622052
118.53094789775949, 1682326623055
109.39603960396038, 1682326624055
113.28689825427614, 1682326625052
109.25218404193359, 1682326626054
117.40904678703164, 1682326627045
149.36359590565195, 1682326628055
121.47070368722686, 1682326629054
120.99402170156887, 1682326630056
124.32712094738886, 1682326631045
118.44302077266549, 1682326632055
123.82782913906172, 1682326633057
124.14404969908756, 1682326634052
121.19006018248884, 1682326635055
126.73787271918114, 1682326636059
128.20340857615173, 1682326637061
121.14385556202677, 1682326638054
124.62120469967412, 1682326639033
122.39045545649319, 1682326641037
128.7171717171717, 1682326642047
120.84888488848884, 1682326644055
124.48421795097866, 1682326645055
124.92861222158766, 1682326646060
129.82147638733778, 1682326647041
113.73764600179693, 1682326649049
112.55254454283582, 1682326650042
109.58384764591784, 1682326651050
103.11355311355314, 1682326652047
112.90777640627755, 1682326653041
117.06400987480163, 1682326654037
99.94816504250466, 1682326655033
99.90687793368093, 1682326656042
118.02057898137765, 1682326657044
113.8016306857781, 1682326658049
50.65018315018314, 1682326662053
52.02374654675836, 1682326663057
104.21442426379828, 1682326665050
155.71596450380002, 1682326666046
142.5122805249767, 1682326667048
139.54212454212455, 1682326668051
153.210779991771, 1682326669046
140.26761048274008, 1682326670046
156.44507141597603, 1682326672057
175.21169619124123, 1682326674053
177.70007809154345, 1682326676049
112.71447884390928, 1682326677042
101.81345917547645, 1682326678031
99.79836201534313, 1682326680050
96.98379837983799, 1682326681043
100.57965796579656, 1682326682048
106.34090828265586, 1682326683038
101.91634501720907, 1682326684046
108.89605427782115, 1682326685041
105.49191374663071, 1682326686052
102.60989010989012, 1682326687060
98.79210015870215, 1682326690044
96.66857034075765, 1682326691042
123.5408217245636, 1682326692041
106.49775952203136, 1682326695052
130.81325298394597, 1682326696046
114.08574115592278, 1682326700036
132.7227722772277, 1682326704043
141.18598382749326, 1682326705045
127.19380134428678, 1682326706047
145.1027365627965, 1682326707041
104.63066058728197, 1682326708043
121.39355618812505, 1682326709050
134.83498349834983, 1682326710043
135.2230647152178, 1682326711038
136.8580329327993, 1682326712054
125.31056083163296, 1682326715050
135.96820918457314, 1682326716053
146.23021632455593, 1682326717048
123.35566919414565, 1682326719059
102.52870120794648, 1682326720042
99.74043874975733, 1682326722041
112.37373737373738, 1682326724046
126.57425742574257, 1682326725041
141.8178519593614, 1682326726047
121.84186882300088, 1682326727048
153.23749625636418, 1682326728053
157.75003988546572, 1682326729047
147.67236818903194, 1682326730048
151.62228883794745, 1682326731041
124.65811858158887, 1682326732047
134.03666104071675, 1682326733052
125.12524036241193, 1682326734051
117.74224252807922, 1682326735055
120.44806833624538, 1682326736047
115.47169811320755, 1682326737049
133.9975312995944, 1682326738041
144.43039356458507, 1682326739037
141.13651652004677, 1682326740030
139.61366724907788, 1682326742064
134.13431343134314, 1682326744045
132.15633423180594, 1682326745050
128.62112806287564, 1682326746041
127.33108553354126, 1682326747046
110.13736263736261, 1682326748050
123.55484461462243, 1682326749051
121.06368835809155, 1682326750045
141.59802168089948, 1682326751042
134.44172943379436, 1682326752050
134.90566037735852, 1682326753056
157.13865867277968, 1682326754050
154.1656380414977, 1682326755053
150.28751123090746, 1682326756046
131.41060197663973, 1682326757042
129.25980972533608, 1682326758054
136.54214004416792, 1682326759029
126.896467324794, 1682326761036
136.91369136913693, 1682326763048
118.29069029351916, 1682326764040
98.99094616075746, 1682326765044
107.3220064724919, 1682326766048
104.56392265644124, 1682326767041
96.86035142127541, 1682326768042
106.6163448202283, 1682326769047
100.74175824175823, 1682326770043
99.16666666666666, 1682326771036
119.76599452327606, 1682326772048
123.53911861774412, 1682326773050
108.89194139194137, 1682326774061
111.63144869598325, 1682326775049
113.61871481265773, 1682326776051
127.83168316831683, 1682326777057
152.0628762878807, 1682326778049
153.76065361782167, 1682326779053
150.0881678716276, 1682326780047
157.54716981132074, 1682326781042
157.83468104222823, 1682326782053
152.17513069454816, 1682326783038
121.51389682086429, 1682326786046
132.1167116711671, 1682326787046
135.49494949494948, 1682326788053
122.08080808080811, 1682326789047
141.0490563619469, 1682326790048
133.0188679245283, 1682326791044
130.31135531135533, 1682326792048
131.1291930605103, 1682326793047
134.1046398757523, 1682326794052
122.29186084590775, 1682326795047
136.0221316249272, 1682326796050
124.42846049310813, 1682326797051
130.00604579691162, 1682326798062
138.5653271209474, 1682326799049
128.59650058679182, 1682326800042
131.78064653792808, 1682326801036
134.3590195732675, 1682326802048
148.23857386368408, 1682326803051
126.52014652014648, 1682326804046
125.22488610939905, 1682326805047
122.1917547860944, 1682326806052
137.31356693620842, 1682326807048
101.48373932538983, 1682326808046
144.69112793632303, 1682326809036
134.29994175888177, 1682326812037
141.27012116784647, 1682326813036
140.55209881519175, 1682326814045
126.34724706317017, 1682326815043
118.11171009284213, 1682326816046
116.98113207547169, 1682326817048
108.36116918994718, 1682326818043
115.40552215080515, 1682326819041
100.98234289981866, 1682326820055
105.16404581634634, 1682326821034
105.04473634113837, 1682326822042
102.15201465201464, 1682326823037
116.89682679631541, 1682326824043
96.81171198875367, 1682326825046
143.82660457760403, 1682326826048
131.75806736025393, 1682326827051
130.33243486073673, 1682326828043
198.11320754716985, 1682326829034
110.75247524752476, 1682326832048
116.15722430746236, 1682326833051
115.80049495526366, 1682326834040
126.39317832581808, 1682326835040
133.91302094132283, 1682326836050
130.96044201492975, 1682326837047
115.81208663413456, 1682326838050
124.15146587250273, 1682326839042
