0, 1682326613975
59, 1682326614988
60, 1682326615998
60, 1682326617004
59, 1682326618015
60, 1682326619022
59, 1682326620026
59, 1682326621034
59, 1682326622053
59, 1682326623056
60, 1682326624058
59, 1682326625066
60, 1682326626074
59, 1682326627085
60, 1682326628094
60, 1682326629106
59, 1682326630119
60, 1682326631129
60, 1682326632141
59, 1682326633155
60, 1682326634168
60, 1682326635179
60, 1682326636192
59, 1682326637202
60, 1682326638215
60, 1682326639226
59, 1682326640239
60, 1682326641254
60, 1682326642268
60, 1682326643280
59, 1682326644292
60, 1682326645303
59, 1682326646310
35, 1682326647315
59, 1682326648318
60, 1682326649327
59, 1682326650337
60, 1682326651344
59, 1682326652353
60, 1682326653359
59, 1682326654371
60, 1682326655381
59, 1682326656385
60, 1682326657394
59, 1682326658404
54, 1682326659415
42, 1682326660427
57, 1682326661438
60, 1682326662450
54, 1682326663462
55, 1682326664470
60, 1682326665477
59, 1682326666483
59, 1682326667492
60, 1682326668500
59, 1682326669503
60, 1682326670517
59, 1682326671527
60, 1682326672534
43, 1682326673543
57, 1682326674551
60, 1682326675560
59, 1682326676565
59, 1682326677570
60, 1682326678577
59, 1682326679583
59, 1682326680593
59, 1682326681603
59, 1682326682608
60, 1682326683614
59, 1682326684622
60, 1682326685630
58, 1682326686638
59, 1682326687644
60, 1682326688653
59, 1682326689661
60, 1682326690667
59, 1682326691672
60, 1682326692679
59, 1682326693687
59, 1682326694694
60, 1682326695703
48, 1682326696710
3, 1682326697721
55, 1682326698728
60, 1682326699734
59, 1682326700743
60, 1682326701752
59, 1682326702761
60, 1682326703772
60, 1682326704780
59, 1682326705791
58, 1682326706797
59, 1682326707801
59, 1682326708811
60, 1682326709818
59, 1682326710828
60, 1682326711838
57, 1682326712847
60, 1682326713858
60, 1682326714867
59, 1682326715877
60, 1682326716882
59, 1682326717888
59, 1682326718892
60, 1682326719900
59, 1682326720912
60, 1682326721917
59, 1682326722925
60, 1682326723933
59, 1682326724942
58, 1682326725949
60, 1682326726956
59, 1682326727963
59, 1682326728971
59, 1682326729979
58, 1682326730983
60, 1682326731992
60, 1682326733000
59, 1682326734008
59, 1682326735012
60, 1682326736021
59, 1682326737049
56, 1682326738041
56, 1682326739042
55, 1682326740049
56, 1682326741055
58, 1682326742065
60, 1682326743068
59, 1682326744075
59, 1682326745083
58, 1682326746090
59, 1682326747101
60, 1682326748110
60, 1682326749122
59, 1682326750132
60, 1682326751137
57, 1682326752147
59, 1682326753157
59, 1682326754164
60, 1682326755172
59, 1682326756184
60, 1682326757192
59, 1682326758201
60, 1682326759210
59, 1682326760219
60, 1682326761227
59, 1682326762233
60, 1682326763240
59, 1682326764251
60, 1682326765261
59, 1682326766269
60, 1682326767279
60, 1682326768285
59, 1682326769295
60, 1682326770303
59, 1682326771312
59, 1682326772319
60, 1682326773327
59, 1682326774336
60, 1682326775339
59, 1682326776350
59, 1682326777354
60, 1682326778363
58, 1682326779370
59, 1682326780382
60, 1682326781389
59, 1682326782398
60, 1682326783407
59, 1682326784415
60, 1682326785421
59, 1682326786432
60, 1682326787441
59, 1682326788449
60, 1682326789458
59, 1682326790470
60, 1682326791479
59, 1682326792488
60, 1682326793496
59, 1682326794504
60, 1682326795515
60, 1682326796523
59, 1682326797533
59, 1682326798538
60, 1682326799544
59, 1682326800552
60, 1682326801559
59, 1682326802570
60, 1682326803574
59, 1682326804583
60, 1682326805591
59, 1682326806598
60, 1682326807607
59, 1682326808616
59, 1682326809625
60, 1682326810633
60, 1682326811644
59, 1682326812655
60, 1682326813666
59, 1682326814675
60, 1682326815682
59, 1682326816690
60, 1682326817700
60, 1682326818707
59, 1682326819718
60, 1682326820725
59, 1682326821730
59, 1682326822740
57, 1682326823747
59, 1682326824754
59, 1682326825762
59, 1682326826770
60, 1682326827781
59, 1682326828789
58, 1682326829802
59, 1682326830806
60, 1682326831816
59, 1682326832826
60, 1682326833838
60, 1682326834846
59, 1682326835856
60, 1682326836864
59, 1682326837874
60, 1682326838880
59, 1682326839889
60, 1682326840899
59, 1682326841908
60, 1682326842921
59, 1682326843926
60, 1682326844936
60, 1682326845945
59, 1682326846954
59, 1682326847961
60, 1682326848970
59, 1682326849978
60, 1682326850985
59, 1682326851995
60, 1682326853002
57, 1682326854012
60, 1682326855020
59, 1682326856047
60, 1682326857051
59, 1682326858049
60, 1682326859052
59, 1682326860054
59, 1682326861063
60, 1682326862073
60, 1682326863082
59, 1682326864088
59, 1682326865098
55, 1682326866104
48, 1682326867112
60, 1682326868122
59, 1682326869125
59, 1682326870130
60, 1682326871142
60, 1682326872155
59, 1682326873163
60, 1682326874174
59, 1682326875181
60, 1682326876191
59, 1682326877197
60, 1682326878206
59, 1682326879211
60, 1682326880220
59, 1682326881229
60, 1682326882235
59, 1682326883244
60, 1682326884250
59, 1682326885261
60, 1682326886266
59, 1682326887277
60, 1682326888287
59, 1682326889296
