0, 1686799382041
0, 1686799383053
0, 1686799384063
0, 1686799385069
0, 1686799386074
0, 1686799387082
100, 1686799388090
0, 1686799389094
82, 1686799390099
82, 1686799391107
0, 1686799392114
76, 1686799393121
100, 1686799394128
84, 1686799395134
74, 1686799396137
0, 1686799397141
100, 1686799398145
75, 1686799399150
0, 1686799400154
100, 1686799401159
0, 1686799402165
70, 1686799403171
100, 1686799404175
0, 1686799405176
0, 1686799406182
0, 1686799407188
0, 1686799408190
100, 1686799409196
0, 1686799410200
0, 1686799411205
