0, 1686799382040
60, 1686799383053
59, 1686799384060
60, 1686799385069
59, 1686799386074
59, 1686799387078
60, 1686799388086
59, 1686799389092
60, 1686799390099
59, 1686799391106
60, 1686799392113
59, 1686799393116
59, 1686799394122
59, 1686799395126
60, 1686799396131
59, 1686799397135
59, 1686799398141
59, 1686799399144
60, 1686799400148
59, 1686799401153
59, 1686799402160
60, 1686799403166
59, 1686799404171
59, 1686799405175
60, 1686799406180
59, 1686799407182
59, 1686799408189
59, 1686799409194
60, 1686799410200
59, 1686799411201
